Temperature,Emean,Cv,Mabsmean,X
1.52000000e+02,-1.99578947e+00,-6.85051910e-02,9.98914474e-01,-2.60855573e+00
1.53000000e+02,-1.99581699e+00,-6.76174408e-02,9.98921569e-01,-2.59165582e+00
1.54000000e+02,-1.99584416e+00,-6.67468354e-02,9.98928571e-01,-2.57497347e+00
1.55000000e+02,-1.99587097e+00,-6.58929360e-02,9.98935484e-01,-2.55850449e+00
1.56000000e+02,-1.99589744e+00,-6.50553180e-02,9.98942308e-01,-2.54224481e+00
1.57000000e+02,-1.99592357e+00,-6.42335702e-02,9.98949045e-01,-2.52619049e+00
1.58000000e+02,-1.99594937e+00,-6.34272940e-02,9.98955696e-01,-2.51033764e+00
1.59000000e+02,-1.99597484e+00,-6.26361036e-02,9.98962264e-01,-2.49468251e+00
1.60000000e+02,-1.99600000e+00,-6.18596250e-02,9.98968750e-01,-2.47922141e+00
1.61000000e+02,-1.99602484e+00,-6.10974956e-02,9.98975155e-01,-2.46395076e+00
1.62000000e+02,-1.99604938e+00,-6.03493641e-02,9.98981481e-01,-2.44886706e+00
1.63000000e+02,-1.99607362e+00,-5.96148898e-02,9.98987730e-01,-2.43396691e+00
1.64000000e+02,-1.99609756e+00,-5.88937423e-02,9.98993902e-01,-2.41924697e+00
1.65000000e+02,-1.99612121e+00,-5.81856010e-02,9.99000000e-01,-2.40470399e+00
1.66000000e+02,-1.99614458e+00,-5.74901552e-02,9.99006024e-01,-2.39033479e+00
1.67000000e+02,-1.99616766e+00,-5.68071032e-02,9.99011976e-01,-2.37613630e+00
1.68000000e+02,-1.99619048e+00,-5.61361521e-02,9.99017857e-01,-2.36210547e+00
1.69000000e+02,-1.99621302e+00,-5.54770179e-02,9.99023669e-01,-2.34823936e+00
1.70000000e+02,-1.99623529e+00,-5.48294247e-02,9.99029412e-01,-2.33453509e+00
1.71000000e+02,-1.99625731e+00,-5.41931047e-02,9.99035088e-01,-2.32098983e+00
1.72000000e+02,-1.99627907e+00,-5.35677976e-02,9.99040698e-01,-2.30760084e+00
1.73000000e+02,-1.99630058e+00,-5.29532508e-02,9.99046243e-01,-2.29436543e+00
1.74000000e+02,-1.99620690e+00,-5.23491999e-02,9.99022989e-01,-2.28128076e+00
1.75000000e+02,-1.99622857e+00,-5.17495036e-02,9.99028571e-01,-2.26821440e+00
1.76000000e+02,-1.99625000e+00,-5.11658935e-02,9.99034091e-01,-2.25542567e+00
1.77000000e+02,-1.99627119e+00,-5.05921004e-02,9.99039548e-01,-2.24278034e+00
1.78000000e+02,-1.99629213e+00,-5.00279053e-02,9.99044944e-01,-2.23027601e+00
1.79000000e+02,-1.99631285e+00,-4.94730954e-02,9.99050279e-01,-2.21791032e+00
1.80000000e+02,-1.99633333e+00,-4.89274636e-02,9.99055556e-01,-2.20568099e+00
1.81000000e+02,-1.99635359e+00,-4.83908087e-02,9.99060773e-01,-2.19358578e+00
1.82000000e+02,-1.99637363e+00,-4.78629348e-02,9.99065934e-01,-2.18162249e+00
1.83000000e+02,-1.99639344e+00,-4.73436514e-02,9.99071038e-01,-2.16978898e+00
1.84000000e+02,-1.99641304e+00,-4.68327730e-02,9.99076087e-01,-2.15808314e+00
1.85000000e+02,-1.99643243e+00,-4.63301193e-02,9.99081081e-01,-2.14650292e+00
1.86000000e+02,-1.99645161e+00,-4.58355147e-02,9.99086022e-01,-2.13504631e+00
1.87000000e+02,-1.99647059e+00,-4.53487882e-02,9.99090909e-01,-2.12371134e+00
1.88000000e+02,-1.99648936e+00,-4.48697734e-02,9.99095745e-01,-2.11249608e+00
1.89000000e+02,-1.99650794e+00,-4.43983082e-02,9.99100529e-01,-2.10139865e+00
1.90000000e+02,-1.99652632e+00,-4.39342349e-02,9.99105263e-01,-2.09041720e+00
1.91000000e+02,-1.99654450e+00,-4.34773997e-02,9.99109948e-01,-2.07954992e+00
1.92000000e+02,-1.99656250e+00,-4.30276528e-02,9.99114583e-01,-2.06879504e+00
1.93000000e+02,-1.99658031e+00,-4.25848484e-02,9.99119171e-01,-2.05815082e+00
1.94000000e+02,-1.99659794e+00,-4.21488444e-02,9.99123711e-01,-2.04761557e+00
1.95000000e+02,-1.99661538e+00,-4.17195022e-02,9.99128205e-01,-2.03718762e+00
1.96000000e+02,-1.99663265e+00,-4.12966867e-02,9.99132653e-01,-2.02686534e+00
1.97000000e+02,-1.99664975e+00,-4.08802663e-02,9.99137056e-01,-2.01664714e+00
1.98000000e+02,-1.99666667e+00,-4.04701128e-02,9.99141414e-01,-2.00653144e+00
1.99000000e+02,-1.99668342e+00,-4.00661010e-02,9.99145729e-01,-1.99651671e+00
2.00000000e+02,-1.99660000e+00,-3.96680956e-02,9.99125000e-01,-1.98660128e+00
2.01000000e+02,-1.99661692e+00,-3.92720835e-02,9.99129353e-01,-1.97668525e+00
2.02000000e+02,-1.99663366e+00,-3.88858348e-02,9.99133663e-01,-1.96696551e+00
2.03000000e+02,-1.99665025e+00,-3.85052564e-02,9.99137931e-01,-1.95734088e+00
2.04000000e+02,-1.99666667e+00,-3.81302377e-02,9.99142157e-01,-1.94780998e+00
2.05000000e+02,-1.99668293e+00,-3.77606712e-02,9.99146341e-01,-1.93837144e+00
2.06000000e+02,-1.99669903e+00,-3.73964515e-02,9.99150485e-01,-1.92902393e+00
2.07000000e+02,-1.99671498e+00,-3.70374760e-02,9.99154589e-01,-1.91976614e+00
2.08000000e+02,-1.99673077e+00,-3.66836446e-02,9.99158654e-01,-1.91059678e+00
2.09000000e+02,-1.99674641e+00,-3.63348593e-02,9.99162679e-01,-1.90151459e+00
2.10000000e+02,-1.99676190e+00,-3.59910248e-02,9.99166667e-01,-1.89251833e+00
2.11000000e+02,-1.99677725e+00,-3.56520478e-02,9.99170616e-01,-1.88360679e+00
2.12000000e+02,-1.99669811e+00,-3.53178258e-02,9.99150943e-01,-1.87477864e+00
2.13000000e+02,-1.99671362e+00,-3.49849978e-02,9.99154930e-01,-1.86594505e+00
2.14000000e+02,-1.99672897e+00,-3.46601013e-02,9.99158879e-01,-1.85728143e+00
2.15000000e+02,-1.99674419e+00,-3.43397096e-02,9.99162791e-01,-1.84869790e+00
2.16000000e+02,-1.99675926e+00,-3.40237399e-02,9.99166667e-01,-1.84019333e+00
2.17000000e+02,-1.99677419e+00,-3.37121111e-02,9.99170507e-01,-1.83176665e+00
2.18000000e+02,-1.99678899e+00,-3.34047441e-02,9.99174312e-01,-1.82341679e+00
2.19000000e+02,-1.99680365e+00,-3.31015616e-02,9.99178082e-01,-1.81514270e+00
2.20000000e+02,-1.99681818e+00,-3.28024879e-02,9.99181818e-01,-1.80694337e+00
2.21000000e+02,-1.99683258e+00,-3.25074491e-02,9.99185520e-01,-1.79881777e+00
2.22000000e+02,-1.99684685e+00,-3.22163730e-02,9.99189189e-01,-1.79076492e+00
2.23000000e+02,-1.99677130e+00,-3.19291790e-02,9.99170404e-01,-1.78278372e+00
2.24000000e+02,-1.99678571e+00,-3.16429851e-02,9.99174107e-01,-1.77479395e+00
2.25000000e+02,-1.99680000e+00,-3.13634170e-02,9.99177778e-01,-1.76695429e+00
2.26000000e+02,-1.99681416e+00,-3.10875376e-02,9.99181416e-01,-1.75918358e+00
2.27000000e+02,-1.99682819e+00,-3.08152822e-02,9.99185022e-01,-1.75148092e+00
2.28000000e+02,-1.99684211e+00,-3.05465877e-02,9.99188596e-01,-1.74384541e+00
2.29000000e+02,-1.99685590e+00,-3.02813922e-02,9.99192140e-01,-1.73627619e+00
2.30000000e+02,-1.99686957e+00,-3.00196352e-02,9.99195652e-01,-1.72877239e+00
2.31000000e+02,-1.99688312e+00,-2.97612576e-02,9.99199134e-01,-1.72133317e+00
2.32000000e+02,-1.99689655e+00,-2.95062014e-02,9.99202586e-01,-1.71395770e+00
2.33000000e+02,-1.99690987e+00,-2.92544099e-02,9.99206009e-01,-1.70664515e+00
2.34000000e+02,-1.99692308e+00,-2.90058277e-02,9.99209402e-01,-1.69939474e+00
2.35000000e+02,-1.99685106e+00,-2.87603920e-02,9.99191489e-01,-1.69220555e+00
2.36000000e+02,-1.99677966e+00,-2.85156360e-02,9.99173729e-01,-1.68500529e+00
2.37000000e+02,-1.99679325e+00,-2.82739991e-02,9.99177215e-01,-1.67786616e+00
2.38000000e+02,-1.99680672e+00,-2.80377824e-02,9.99180672e-01,-1.67085771e+00
2.39000000e+02,-1.99682008e+00,-2.78045135e-02,9.99184100e-01,-1.66390756e+00
2.40000000e+02,-1.99683333e+00,-2.75741437e-02,9.99187500e-01,-1.65701499e+00
2.41000000e+02,-1.99684647e+00,-2.73466251e-02,9.99190871e-01,-1.65017929e+00
2.42000000e+02,-1.99685950e+00,-2.71219108e-02,9.99194215e-01,-1.64339975e+00
2.43000000e+02,-1.99687243e+00,-2.68999549e-02,9.99197531e-01,-1.63667569e+00
2.44000000e+02,-1.99688525e+00,-2.66807125e-02,9.99200820e-01,-1.63000642e+00
2.45000000e+02,-1.99689796e+00,-2.64641395e-02,9.99204082e-01,-1.62339129e+00
2.46000000e+02,-1.99691057e+00,-2.62501927e-02,9.99207317e-01,-1.61682963e+00
2.47000000e+02,-1.99692308e+00,-2.60388300e-02,9.99210526e-01,-1.61032080e+00
2.48000000e+02,-1.99693548e+00,-2.58300097e-02,9.99213710e-01,-1.60386416e+00
2.49000000e+02,-1.99694779e+00,-2.56236914e-02,9.99216867e-01,-1.59745909e+00
2.50000000e+02,-1.99696000e+00,-2.54198351e-02,9.99220000e-01,-1.59110497e+00
2.51000000e+02,-1.99697211e+00,-2.52184020e-02,9.99223108e-01,-1.58480120e+00
2.52000000e+02,-1.99698413e+00,-2.50193537e-02,9.99226190e-01,-1.57854718e+00
2.53000000e+02,-1.99699605e+00,-2.48226527e-02,9.99229249e-01,-1.57234233e+00
2.54000000e+02,-1.99700787e+00,-2.46282622e-02,9.99232283e-01,-1.56618606e+00
2.55000000e+02,-1.99701961e+00,-2.44361463e-02,9.99235294e-01,-1.56007781e+00
2.56000000e+02,-1.99703125e+00,-2.42462696e-02,9.99238281e-01,-1.55401702e+00
2.57000000e+02,-1.99704280e+00,-2.40585974e-02,9.99241245e-01,-1.54800314e+00
2.58000000e+02,-1.99705426e+00,-2.38730957e-02,9.99244186e-01,-1.54203562e+00
2.59000000e+02,-1.99706564e+00,-2.36897312e-02,9.99247104e-01,-1.53611393e+00
